OBJECTID,LANDUSECODE,LANDUSEDESC,LASTUPDATE,LASTEDITOR,DENSITY,FAR,HISTORY,ACRES,CREATED_USER,CREATED_DATE,LAST_EDITED_USER,LAST_EDITED_DATE,GLOBALID,UNITCOUNT,SHAPE_Length,SHAPE_Area
3440,MDMU,Medium-Density Mixed-Use,,, , ,,2.14167391,GIS,2018/03/20 00:34:05,GIS,2020/07/23 18:48:46,{8DBE01D8-33F8-4D4A-8AED-40AC83CB604B},0,1226.24234995976,93290.9423731705
3441,LDMU,Low-Density Mixed-Use,,,9-16, , ,0.27604927,GIS,2018/03/20 00:34:05,GIS,2020/07/23 18:48:44,{2C67F8DA-7427-4A17-95E2-CEC27DB3D1F3},211.2,502.179685067311,12024.6579398864
3442,LDMU,Low-Density Mixed-Use,,, , , ,1.22401209,GIS,2018/03/20 00:34:05,GIS,2020/07/23 18:48:44,{57B02268-153C-414A-807E-BF44C410B341},548.2,1045.01592831967,53317.7535453516
3443,MDMU,Medium-Density Mixed-Use,,, , , ,5.75716164,GIS,2018/03/20 00:34:05,GIS,2020/07/23 18:48:44,{6242980B-18F6-4ED1-9CD5-F3A7F9F08C3C},548.2,2631.37652235321,250780.95808051
3444,LDR,Low-Density Residential,,, , , ,9.47418005,GIS,2018/03/20 00:34:05,GIS,2020/07/23 18:48:49,{DFC1734E-49EB-4523-9328-C173AB9D9CF0},548.2,3536.32960517911,412693.632084159
3445,HDR,High-Density Residential,,,9-16, , ,6.01904979,GIS,2018/03/20 00:34:05,GIS,2020/07/23 18:48:46,{C1E64ABF-643F-447C-81F0-EC1266B6A1E7},3739,2504.71497911258,262188.760308514
3446,LDR,Low-Density Residential,,,0-8, , ,10.59017039,GIS,2018/03/20 00:34:05,GIS,2020/07/23 18:48:49,{E81E24A5-75A0-4284-9DB5-6C7BE4CADFE8},149.6,3480.19426097929,461305.977148876
3447,MDR,Medium-Density Residential,,,0-16, , ,0.52007919,GIS,2018/03/20 00:34:05,GIS,2020/07/23 18:48:44,{D5D8A694-AA44-4475-98EF-B7969E887DC8},154.1,614.233284259525,22654.5590320206
3448,LDR,Low-Density Residential,,,0-8, , ,2.5e-07,GIS,2018/03/20 00:34:05,GIS,2020/07/23 18:48:49,{4ED3ECA3-3E51-4363-89DE-8FA57ED97A02},149.6,0.639664368259051,0.0110713911462968
3449,MDR,Medium-Density Residential,,,,0-16, ,0.92336455,GIS,2018/03/20 00:34:05,GIS,2020/07/23 18:48:49,{9391FF76-09F7-4FDB-9DD8-FC0A475BACA6},154.1,824.606424133617,40221.5990970299
3451,SFR,Single-Family Residential,,, , , ,67.72205515,GIS,2018/03/20 00:34:05,GIS,2020/07/23 18:48:44,{DFC05D92-DB86-4A6E-8496-EC6A9E8FC36A},231.1,13329.9717953383,2949960.92227498
3452,MDR,Medium-Density Residential,,,0-16, , ,53.42630741,GIS,2018/03/20 00:34:05,GIS,2020/07/23 18:48:49,{8CEA6338-7AAA-4C74-9CAB-A3B0A2D0C28B},496,8203.56043092709,2327240.64157234
3453,LDMU,Low-Density Mixed-Use,,,, ,MDR,1.74645946,GIS,2018/03/20 00:34:05,GIS,2020/07/23 18:48:51,{74628D4D-4286-4B74-998C-FEE279508A55},1468.6,1245.87029164268,76075.4698987715
3454,LDMU,Low-Density Mixed-Use,,, , , ,4.77605126,GIS,2018/03/20 00:34:05,GIS,2020/07/23 18:48:44,{B9008739-FC20-4640-B7E4-BFC866AEA495},0,2062.65072958872,208043.960532354
3455,HDC,High-Density Commercial,,, , , ,16.07109981,GIS,2018/03/20 00:34:05,GIS,2020/07/23 18:48:49,{EB384E85-35D8-4693-BFCE-016A805AD45E},0,6546.06646032154,700054.307373017
3456,MDR,Medium-Density Residential,,,,,,2.26670643,GIS,2018/03/20 00:34:05,GIS,2020/07/23 18:48:49,{B38C7C96-37EC-4A20-90A0-FE776920AA6D},,1809.63237679022,98737.3369723596
3457,MDR,Medium-Density Residential,,, , ,SFR,6.0197696,GIS,2018/03/20 00:34:05,GIS,2020/07/23 18:48:44,{FDC0C999-DC87-4DD5-898B-B30BDF7F72C8},143.9,2173.39919413483,262220.114869384
3458,LDMU,Low-Density Mixed-Use,,, , , ,6.69661974,GIS,2018/03/20 00:34:05,GIS,2020/07/23 18:48:49,{1C078E06-9340-40BF-842F-D1E59B86B658},0,2488.94322586066,291703.589178165
3459,MDMU,Medium-Density Mixed-Use,,, , , ,67.88636021,GIS,2018/03/20 00:34:05,GIS,2020/07/23 18:48:46,{115E9BED-A84D-4A6F-99E5-5D9095D0C019},0,10495.4942885292,2957118.02213251
3460,LDC,Low-Density Commercial,,, , , ,15.9487114,GIS,2018/03/20 00:34:05,GIS,2020/07/23 18:48:46,{A975F31D-3DED-4527-AD9F-22B160F05064},0,4378.86766787944,694723.089814142
3461,HDMU,High-Density Mixed-Use,,, , , ,140.35605088,GIS,2018/03/20 00:34:05,GIS,2020/07/23 18:48:44,{18627FE6-2135-417B-95A7-D670C7CDFB49},0,16555.4390405795,6113885.12055403
3462,HDC,High-Density Commercial,,, , , ,34.74809105,GIS,2018/03/20 00:34:05,GIS,2020/07/23 18:48:44,{37C89B63-E5A6-4A03-B081-5AAFDA07DCAC},0,7244.72783936263,1513620.79146288
3463,MDR,Medium-Density Residential,,,0-16, , ,1.00901958,GIS,2018/03/20 00:34:05,GIS,2020/07/23 18:48:46,{756FD30D-2789-4DE1-ADD0-DDC0B2FEA055},106.2,882.222636372296,43952.7170576328
3464,LDC,Low-Density Commercial,,, , , ,0.95538952,GIS,2018/03/20 00:34:05,GIS,2020/07/23 18:48:44,{F5E364B9-C65B-46CE-9130-701844D6FA8E},0,823.875295801131,41616.6010787215
3465,MDMU,Medium-Density Mixed-Use,,, , , ,29.74806208,GIS,2018/03/20 00:34:05,GIS,2020/07/23 18:48:46,{69BB0933-7FCA-4CEE-A7F0-7DF4A6C104E4},0,7926.58649069424,1295820.40087131
3466,HDMU,High-Density Mixed-Use,,, , ,HDR,9.69521402,GIS,2018/03/20 00:34:05,GIS,2020/07/23 18:48:49,{7A23CFB3-9475-49BE-922E-F82051141DB4},2583.3,2863.48508163743,422321.833487316
3467,MDR,Medium-Density Residential,,, , ,O-I,1.32280955,GIS,2018/03/20 00:34:05,GIS,2020/07/23 18:48:49,{ACAC2EE6-3357-4240-83FC-8EE83FCF6048},0,1037.94802445086,57621.3535688792
3468,MDR,Medium-Density Residential,,, , ,LDR,1.70425375,GIS,2018/03/20 00:34:05,GIS,2020/07/23 18:48:44,{88534373-E844-4765-A056-5BCAFFF34AB3},1879.1,1331.50219968525,74236.996551563
3469,MDR,Medium-Density Residential,,, , ,SFR,3.00813543,GIS,2018/03/20 00:34:05,GIS,2020/07/23 18:48:44,{1E8EDE19-0B60-4C39-AA09-912303458C3A},,1565.0148177628,131033.855266969
3470,MDR,Medium-Density Residential,,, , ,LDR,0.8221237,GIS,2018/03/20 00:34:05,GIS,2020/07/23 18:48:49,{B6F73EFF-9004-400E-BCF1-644EE3947BB2},548.2,950.633752445238,35811.5650837043
3471,LDC,Low-Density Commercial,,,, , ,1.06328087,GIS,2018/03/20 00:34:05,GIS,2020/07/23 18:48:49,{DE38EBC4-9A2F-4FAD-8266-797222EF72CD},3385,873.160540307455,46316.3295066341
3472,HDMU,High-Density Mixed-Use,,, , ,LDC,2.86075052,GIS,2018/03/20 00:34:05,GIS,2020/07/23 18:48:44,{1F6DD677-AEEA-44C1-A4EE-EDBF9D351973},0,1711.34256167213,124613.794146057
3473,MDMU,Medium-Density Mixed-Use,,, , ,LDC,3.77968374,GIS,2018/03/20 00:34:05,GIS,2020/07/23 18:48:44,{30CD5E6E-5377-487A-85DD-4039F8FBF221},0,2384.19608385363,164642.365133937
3474,HDMU,High-Density Mixed-Use,,, , ,LDC,2.70601027,GIS,2018/03/20 00:34:05,GIS,2020/07/23 18:48:44,{810898AF-AD26-46B0-B6A8-B2ED934A1947},0,1383.1227816384,117873.335731173
3475,MDR,Medium-Density Residential,,, , ,LDC,1.96482046,GIS,2018/03/20 00:34:05,GIS,2020/07/23 18:48:46,{2270DC34-3BDB-4111-9EA2-F2390B085548},0,1882.2287805406,85587.2368445067
3476,HDR,High-Density Residential,,,17-29, ,MDR,4.83654975,GIS,2018/03/20 00:34:05,GIS,2020/07/23 18:48:46,{8C530F5D-E319-4520-B834-E1BF93EECDE1},801.3,2127.2883980421,210679.264477662
3477,TCU,Transportation/Communications/Utilities,,, , ,SFR,3.41446461,GIS,2018/03/20 00:34:05,GIS,2020/07/23 18:48:44,{0FB0EEEC-9917-4EDB-B4E2-4BB21FE89ED1},6494,1960.09991367165,148733.483391266
3478,HDR,High-Density Residential,,, , ,LDC,1.82340251,GIS,2018/03/20 00:34:05,GIS,2020/07/23 18:48:49,{BCFBF1DF-27EC-460E-89D7-102D6342D0B2},0,1314.97567014979,79427.0957019516
3479,HDR,High-Density Residential,,,, ,MDR,6.5646471,GIS,2018/03/20 00:34:05,GIS,2020/07/23 18:48:44,{16475A67-705B-4446-988F-B3EB107F47FC},801.3,3936.15709114215,285954.884000411
3480,MDR,Medium-Density Residential,,,, ,,2.25570672,GIS,2018/03/20 00:34:05,GIS,2020/07/23 18:48:49,{DD621A5B-7CE6-4FB7-92AB-C32AD57765BE},801.3,1846.46027495841,98258.1917386902
3481,MDR,Medium-Density Residential,,,, ,,0.41272467,GIS,2018/03/20 00:34:05,GIS,2020/07/23 18:48:49,{D23E454E-CE8C-4539-B4BA-4F7F60D96E65},801.3,548.18921732125,17978.2148802454
3482,MDR,Medium-Density Residential,,,17-29, , ,1.69570404,GIS,2018/03/20 00:34:05,GIS,2020/07/23 18:48:49,{19A9EE38-2D37-4B60-8E83-7B39F79BB9D4},801.3,1209.05469561121,73864.5726293908
3483,LDC,Low-Density Commercial,,, , , ,1.3651692,GIS,2018/03/20 00:34:05,GIS,2020/07/23 18:48:49,{D00E6F67-F5C7-43F4-A122-7ABE58078243},0,1271.59576749379,59466.5325098366
3484,LDMU,Low-Density Mixed-Use,,, , ,LDC,7.45836015,GIS,2018/03/20 00:34:05,GIS,2020/07/23 18:48:44,{4403926C-4D4C-4F0C-BA3D-FBF3F81F5BBC},0,2342.76043895675,324884.868410147
3485,MDMU,Medium-Density Mixed-Use,,, , ,LDC,3.00907564,GIS,2018/03/20 00:34:05,GIS,2020/07/23 18:48:49,{8ADB365A-2CC9-46F9-81FF-2E053C6C0DF9},0,1892.62389862872,131074.810758791
3486,MDMU,Medium-Density Mixed-Use,,,, ,LDR,1.41702166,GIS,2018/03/20 00:34:05,GIS,2020/07/23 18:48:44,{48FCD0B3-F6C1-4EF9-A09C-7B5C63E92251},232.2,1066.38244549506,61725.2167051342
3487,LDMU,Low-Density Mixed-Use,,, , ,LDC,3.95513855,GIS,2018/03/20 00:34:05,GIS,2020/07/23 18:48:49,{6007E203-DD67-4C6A-A24F-997245170E0E},0,1839.27304691208,172285.145923939
3488,MDMU,Medium-Density Mixed-Use,,,,,TCU,2.31360769,GIS,2018/03/20 00:34:05,GIS,2020/07/23 18:48:44,{F7FADDF9-C593-4410-8A5F-F0B9F2F353F5},,1787.44154737796,100780.347934616
3489,HDMU,High-Density Mixed-Use,,, , ,LDC,7.78149148,GIS,2018/03/20 00:34:05,GIS,2020/07/23 18:48:49,{7D145481-CDEB-4A5D-84FA-9F3319CFDF8F},0,2425.45980050792,338960.412888082
3490,LDC,Low-Density Commercial,,, , , ,2.99380826,GIS,2018/03/20 00:34:05,GIS,2020/07/23 18:48:49,{DA411370-3051-42D8-8BC5-766C42C5ACE9},0,2294.59643942377,130409.766087055
3491,MDR,Medium-Density Residential,,, , ,LDC/SFR,0.53242063,GIS,2018/03/20 00:34:05,GIS,2020/07/23 18:48:46,{FA5C2632-DA83-4D17-8A98-165FA5FC1849},0,620.086788865995,23192.1498196082
3492,MU,Mixed-Use,,, , , ,20.05261642,GIS,2018/03/20 00:34:05,GIS,2020/07/23 18:48:46,{EC2C4E6D-CF69-4554-A995-57415065935B},0,6116.24548810965,873488.477256299
3493,HDR,High-Density Residential,,,, ,MDR,14.39794191,GIS,2018/03/20 00:34:05,GIS,2020/07/23 18:48:44,{07ABF77F-CDBB-4B38-8410-2BE3F2C91019},1225.4,3286.10213831383,627171.841028284
3494,I,Industrial,,, , , ,82.24566619,GIS,2018/03/20 00:34:05,GIS,2020/07/23 18:48:46,{E7C45F61-AF34-4A35-9E81-F5A0BA22AA41},0,11993.8902749378,3582606.88879045
3495,HDC,High-Density Commercial,,, , , ,43.67696857,GIS,2018/03/20 00:34:05,GIS,2020/07/23 18:48:49,{D2A67137-D50A-4805-BCEF-0769BD0CA206},0,7569.08106719679,1902561.14077749
3496,MDR,Medium-Density Residential,,,, , ,2.90522108,GIS,2018/03/20 00:34:05,GIS,2020/07/23 18:48:49,{EF3D4076-5BC3-4F29-8BEC-C502E4AC25B4},3385,2137.85994070506,126550.924136817
3497,LDMU,Low-Density Mixed-Use,,, , , ,0.21247322,GIS,2018/03/20 00:34:05,GIS,2020/07/23 18:48:49,{EBAE952C-76C7-48DF-9383-8849324A48BC},8930.5,481.113144079449,9255.29648570137
3498,LDR,Low-Density Residential,,,0-8, , ,2.22843837,GIS,2018/03/20 00:34:05,GIS,2020/07/23 18:48:44,{8C8D92BA-2BC6-4D94-9670-A3B549CCC187},3385,1507.31418312856,97070.3870219319
3499,MDR,Medium-Density Residential,,,, , ,6.59951551,GIS,2018/03/20 00:34:05,GIS,2020/07/23 18:48:49,{B9C586C2-6C69-4EDA-97DA-3A511D6B26BA},3385,2951.4631509688,287473.745674347
3500,LDMU,Low-Density Mixed-Use,,, , , ,3.28194234,GIS,2018/03/20 00:34:05,GIS,2020/07/23 18:48:49,{6C5E468C-4ACC-47AC-BC9B-CA9291D4AFE4},8930.5,1855.32703436661,142960.836280355
3501,HDR,High-Density Residential,,, , , ,1.91855119,GIS,2018/03/20 00:34:05,GIS,2020/07/23 18:48:44,{D5675499-8F34-4427-90F8-F7BB52C6E079},8930.5,1290.2036734005,83571.7556865372
3502,MDR,Medium-Density Residential,,, , , ,6.26014433,GIS,2018/03/20 00:34:05,GIS,2020/07/23 18:48:44,{38A67482-5FF9-44C6-99E5-B85178AD2FD3},8930.5,2539.89562551379,272690.796409542
3503,MDR,Medium-Density Residential,,, , , ,7.9277717,GIS,2018/03/20 00:34:05,GIS,2020/07/23 18:48:44,{5903A5A3-A16D-4ABD-9F76-1A49DF05C1D0},8930.5,3586.65132474368,345332.35397752
3504,HDR,High-Density Residential,,, , , ,12.92523504,GIS,2018/03/20 00:34:05,GIS,2020/07/23 18:48:44,{42658D6D-2560-4263-8E8F-C0D3D17699AF},8930.5,3723.69662852844,563020.98607256
3505,MU,Mixed-Use,,, , , ,16.72886286,GIS,2018/03/20 00:34:05,GIS,2020/07/23 18:48:49,{B9B155E9-EE2F-4552-8670-E4A3732EBD72},0,4544.65284742883,728706.351522103
3506,I,Industrial,,, , ,I,2.10925098,GIS,2018/03/20 00:34:05,GIS,2020/07/23 18:48:49,{C5BD5E3D-0842-4050-8F5C-DFA50BAC8F89},0,1253.25155327917,91878.6052716043
3507,I,Industrial,,, , ,I,6.60601784,GIS,2018/03/20 00:34:05,GIS,2020/07/23 18:48:44,{56068A9B-924C-43CA-B14A-D1EC2C22FD72},0,2751.96195487816,287756.985920328
3508,POS,Private Open Space,,, , ,I,7.40851117,GIS,2018/03/20 00:34:05,GIS,2020/07/23 18:48:44,{C233CCCB-AB3C-46DF-A800-FACB66DE03CB},0,2839.50090318207,322713.455721959
3509,LDMU,Low-Density Mixed-Use,,,9-16, , ,1.42224668,GIS,2018/03/20 00:34:05,GIS,2020/07/23 18:48:44,{7ED89BBD-7EE4-4E60-A1DD-19FD47C391D7},1777.9,1172.72515027478,61952.8174698909
3510,I,Industrial,,, , , ,23.6688512,GIS,2018/03/20 00:34:05,GIS,2020/07/23 18:48:44,{FA88BD82-BCA0-48E9-A30E-AC43BC6C1A67},0,6714.42026071259,1031011.03407097
3512,HDMU,High-Density Mixed-Use,,, , ,I,2.87641366,GIS,2018/03/20 00:34:05,GIS,2020/07/23 18:48:44,{D179DEAB-BE7B-4A95-9383-CBC07F21F0AA},0,1524.9300440843,125296.078023624
3513,I-MIX,High-Density Mixed-Use,2019/11/22 00:00:00,STH, , ,"HD-MU, TCU",27.58080334,GIS,2018/03/20 00:34:05,GIS,2020/07/23 18:48:44,{CB4B6B5E-FE23-47DD-AB20-D2F59EFD41E3},0,6520.34249118061,1201414.98788907
3514,HDMU,High-Density Mixed-Use,,, , ,LDC,4.51246504,GIS,2018/03/20 00:34:05,GIS,2020/07/23 18:48:49,{EBC6E05F-7C4C-4C09-8A88-4B15628D9586},0,2159.19039479186,196562.191056153
3515,HDR,High-Density Residential,,,0-8, ,LDR,1.93076165,GIS,2018/03/20 00:34:05,GIS,2020/07/23 18:48:49,{89055E1A-C058-44BD-A18E-19547A7C6E22},3135,1528.65117273164,84103.6408774743
3516,LDC,Low-Density Commercial,,,,,,0.36378178,GIS,2018/03/20 00:34:05,GIS,2020/07/23 18:48:49,{1D7961B1-3AB3-4BC9-B332-772C0284FFFE},,504.104391537763,15846.2708057468
3517,LDC,Low-Density Commercial,,, , , ,6.3227244,GIS,2018/03/20 00:34:05,GIS,2020/07/23 18:48:49,{8B97C57E-B67C-4E2C-A157-B0F36C53DF71},0,3722.63230587196,275416.773322451
3518,LDC,Low-Density Commercial,,, , , ,2.06488425,GIS,2018/03/20 00:34:05,GIS,2020/07/23 18:48:46,{6BBF254E-49AD-415D-978A-71FEE9A42921},0,1360.37513790547,89945.9982889169
3519,LDR,Low-Density Residential,,,9-16, , ,11.01330009,GIS,2018/03/20 00:34:05,GIS,2020/07/23 18:48:49,{E0B509A7-F857-47A4-B29D-E72EB61174EC},543,4546.34051795365,479737.433148968
3520,LDR,Low-Density Residential,,,9-16, , ,3.65431877,GIS,2018/03/20 00:34:05,GIS,2020/07/23 18:48:51,{D4B32008-05FB-4AD0-8E48-A7CFF663120D},543,1836.69287708222,159181.489045833
3521,POS,Private Open Space,,,, ,LDR,8.69146686,GIS,2018/03/20 00:34:05,GIS,2020/07/23 18:48:46,{9F761CAF-4574-4825-A500-8053E481FA4E},543,3070.11983836845,378598.782093846
3522,LDC,Low-Density Commercial,,,,,,2.20089354,GIS,2018/03/20 00:34:05,GIS,2020/07/23 18:48:44,{6C1E58C9-C5E1-4F74-971B-B7E1AF49DAB4},,1395.20380959773,95870.5391565558
3523,LDC,Low-Density Commercial,,, , , ,0.95756849,GIS,2018/03/20 00:34:05,GIS,2020/07/23 18:48:44,{0F1DC2AB-6F8F-4BE8-BC11-A681F214AC02},0,826.398755614482,41711.5164696735
3524,LDC,Low-Density Commercial,,,,,,0.36378178,GIS,2018/03/20 00:34:05,GIS,2020/07/23 18:48:44,{EBDC20D7-17EA-48D3-B1ED-C9A21AD8F20E},,504.104391537763,15846.2708057468
3525,MDR,Medium-Density Residential,,,0-16, , ,0.58769041,GIS,2018/03/20 00:34:05,GIS,2020/07/23 18:48:44,{40948304-82E1-45E6-B0B4-AE53AFC2B172},821.9,636.083043016523,25599.6918869589
3526,HDR,High-Density Residential,,,0-16, ,MDR,3.98373677,GIS,2018/03/20 00:34:05,GIS,2020/07/23 18:48:46,{421EDAB2-7DE6-413A-A0C7-E78E3B97FFD4},821.9,1743.88921401023,173530.879410653
3527,LDC,Low-Density Commercial,,,9-16, ,LDR,1.53019394,GIS,2018/03/20 00:34:05,GIS,2020/07/23 18:48:49,{83FFE4A5-CA63-4E5E-BD3B-D0B033E19345},1777.9,1258.21090692571,66654.9812027506
3528,LDC,Low-Density Commercial,,,9-16, ,LDR,2.95436157,GIS,2018/03/20 00:34:05,GIS,2020/07/23 18:48:46,{2FBA347B-70F0-477B-A70E-1AD62B318A9E},1777.9,3009.64366814101,128691.475137269
3529,LDC,Low-Density Commercial,,,9-16, ,LDR,0.69902667,GIS,2018/03/20 00:34:05,GIS,2020/07/23 18:48:49,{786246FE-8E49-42A7-806C-91A0B83CADEE},211.2,761.972745137362,30449.4799638911
3530,I,Industrial,,, , ,MU,1.8017484,GIS,2018/03/20 00:34:05,GIS,2020/07/23 18:48:51,{BAEA463B-C720-4A2A-BD28-067488456EC9},0,1222.04896462501,78483.8465131112
3531,I,Industrial,,, , , MU,11.1056629,GIS,2018/03/20 00:34:05,GIS,2020/07/23 18:48:49,{31973196-961C-4999-A5EB-5E0BEB7AA29F},0,3263.8981341484,483760.740907265
3532,MUHD,Mixed Use-High Density,2017/10/19 18:35:55,GIS, , ,MDMU,10.82474877,GIS,2018/03/20 00:34:05,GIS,2020/07/23 18:48:49,{B5AFC2DF-3A50-4F64-BA54-77674B4533F5},0,2860.78840497968,471524.170195836
3533,MDMU,Medium-Density Mixed-Use,,, , , ,2.62682807,GIS,2018/03/20 00:34:05,GIS,2020/07/23 18:48:49,{BFAFB61D-7135-4ADB-ACD3-DA062C9BA644},0,1817.78425371906,114424.173045248
3534,MUHD,Mixed Use-High Density,2017/10/19 18:37:50,GIS,9-16, ,MDR,2.33989644,GIS,2018/03/20 00:34:05,GIS,2020/07/23 18:48:51,{B02B35C4-88B9-4ECE-AA09-934E7B9CD3B6},1061,1285.22348888866,101925.481312977
3535,MDMU,Medium-Density Mixed-Use,,, , , ,7.82757514,GIS,2018/03/20 00:34:05,GIS,2020/07/23 18:48:44,{B2C705A2-4F32-49F6-AB73-9C52D307CAFB},0,2441.64138068092,340967.809127912
3536,HDMU,High-Density Mixed-Use,,, , ,SFR,0.75971821,GIS,2018/03/20 00:34:05,GIS,2020/07/23 18:48:49,{535FB920-10AF-49D1-9337-1A82191C436E},44.2,755.318702819675,33093.1926684264
3537,LDMU,Low-Density Mixed-Use,,, , ,SFR,0.28520213,GIS,2018/03/20 00:34:05,GIS,2020/07/23 18:48:44,{D0D8EF4B-ECD4-4E98-8DAD-125C9AAB2D74},44.2,563.386323109613,12423.3549281663
3538,LDMU,Low-Density Mixed-Use,,, , ,LDC,0.43087613,GIS,2018/03/20 00:34:05,GIS,2020/07/23 18:48:49,{980BACB3-2141-4574-9E17-5DDAB8B19A4B},0,570.647279041273,18768.8893329535
3539,LDC,Low-Density Commercial,,,,,TCU,0.92637698,GIS,2018/03/20 00:34:05,GIS,2020/07/23 18:48:49,{88683A19-1202-4A34-8C54-F6BCF8231E57},,1122.60983334744,40352.8198744886
3540,HDR,High-Density Residential,,,, ,MDR,0.19029803,GIS,2018/03/20 00:34:05,GIS,2020/07/23 18:48:49,{7EF3ED13-A22E-42F5-84E9-2BF29390A147},327.2,414.322442049235,8289.34921233659
3541,MUHD,High-Density Mixed-Use,2019/09/04 00:00:00,STH,, ,MDR & LDC,3.31832759,GIS,2018/03/20 00:34:05,GIS,2020/07/23 18:48:49,{0FCD83E8-B89C-4367-9A53-5731C79E6ABE},759,1918.35636512822,144545.771642265
3542,MDR,Medium-Density Residential,,,0-8, ,LDR,0.03749357,GIS,2018/03/20 00:34:05,GIS,2020/07/23 18:48:49,{4E86B080-0D77-4DAF-BF08-DEC8EB6DEFE3},759,189.054998167388,1633.21348807703
3543,LDMU,Low-Density Mixed-Use,,,, ,LDR,3.02301825,GIS,2018/03/20 00:34:05,GIS,2020/07/23 18:48:51,{E2DA2683-D74B-4517-8D2D-BBDFCFE9BEB7},,1631.54283300274,131682.148206341
3544,I,Industrial,,,, ,LDC,0.78274216,GIS,2018/03/20 00:34:05,GIS,2020/07/23 18:48:44,{FE9897B7-6C8F-43E8-B480-4A0765F034D0},,751.939929557496,34096.1121629155
3545,MU,Mixed-Use,2017/01/04 19:39:49,GIS, , ,LDR,1.49496465,GIS,2018/03/20 00:34:05,GIS,2020/07/23 18:48:49,{A955BF6A-5AAC-45CC-85D9-39B1583BCCC8},717.8,1053.64990615506,65120.3997170933
3546,MDR,Medium-Density Residential,2017/01/04 20:09:38,GIS,0-16, ,MDR,1.66365904,GIS,2018/03/20 00:34:05,GIS,2020/07/23 18:48:49,{AE441B54-4CD4-4CB1-ABF5-27EFC534230A},247.7,1147.23033804852,72468.6980458735
3547,HDR,High-Density Residential,2017/01/05 19:20:23,GIS,0-16, ,MDR,2.22170943,GIS,2018/03/20 00:34:05,GIS,2020/07/23 18:48:44,{7B9E1719-8273-4848-A130-F23B3965EE0F},1468.6,1263.41237151748,96777.2755720217
3548,MU,Mixed-Use,2017/01/04 20:09:57,GIS,, ,MDR,3.35723566,GIS,2018/03/20 00:34:05,GIS,2020/07/23 18:48:51,{B7500198-F735-4F15-AE1A-E5AD9AEDCB47},,1905.22940233311,146240.600362304
3549,SFR,Single-Family Residential,2017/01/05 19:15:35,GIS,,,,293.8976947,GIS,2018/03/20 00:34:05,GIS,2020/07/23 18:48:49,{0FD2F30B-502D-4547-9092-A5F71D304444},,18037.4267942533,12802132.3723065
3550,MDR,Medium-Density Residential,2017/01/05 19:19:36,GIS,0-16, , ,14.27126348,GIS,2018/03/20 00:34:05,GIS,2020/07/23 18:48:44,{E4ACBED9-B34D-4EC6-A4C8-D758FEAD84C2},1468.6,4862.3894195522,621653.750777887
3551,LDR,Low-Density Residential,,,0-5, , ,8.56974292,GIS,2018/03/20 00:34:05,GIS,2020/07/23 18:48:44,{9DBF5250-FF1D-4F01-9FFB-C288A5B2F802},0,2928.29612907721,373296.508407983
3552,MDR,Medium-Density Residential,2017/01/05 19:31:42,GIS,0-16, , ,89.66483804,GIS,2018/03/20 00:34:05,GIS,2020/07/23 18:48:44,{2FA82AC8-E9A0-4105-8BA0-4E3632F8BBD9},1513.3,13928.2993025902,3905784.72178128
3553,MDR,Medium-Density Residential,,, , , SFR,0.84051931,GIS,2018/03/20 00:34:05,GIS,2020/07/23 18:48:49,{41ED2129-D5EA-4FE8-8EF3-1D518B86814F},24615.8,936.699987035263,36612.8746840694
3554,LDC,Low-Density Commercial,,, , ,VHDR,2.99504627,GIS,2018/03/20 00:34:05,GIS,2020/07/23 18:48:46,{1A2A707E-9652-4FD8-AE78-0B594D56F2D8},0,1443.15110476694,130463.693768575
3555,LDC,Low-Density Commercial,,, , ,I,5.20037724,GIS,2018/03/20 00:34:05,GIS,2020/07/23 18:48:51,{59562956-BF70-4F1E-B66B-CC85EA78A36E},0,2921.11015098204,226527.526575749
3556,LDC,Low-Density Commercial,,, , ,I,1.07586234,GIS,2018/03/20 00:34:05,GIS,2020/07/23 18:48:49,{66E16E9F-802A-4427-803D-90443A7D6175},0,1063.71481819328,46864.375967033
3557,LDC,Low-Density Commercial,,,, ,MDR,1.12862787,GIS,2018/03/20 00:34:05,GIS,2020/07/23 18:48:44,{C3D87F84-6ADD-4883-AE97-C45B5BA77B18},3829.7,939.401349161581,49162.833488327
3558,TCU,Transportation/Communications/Utilities,,,,,,6.66e-06,GIS,2018/03/20 00:34:05,GIS,2020/07/23 18:48:44,{4813214D-417C-4239-8030-853E8143F655},,7.80204369856183,0.28996405736428
3559,MU,Mixed-Use,,,,,TCU,0.95725804,GIS,2018/03/20 00:34:05,GIS,2020/07/23 18:48:49,{573FFDBE-8EE7-435B-B05F-FD473659920A},,1155.0469552507,41697.9936173521
3560,TCU,Transportation/Communications/Utilities,,, , ,MU,0.37069214,GIS,2018/03/20 00:34:05,GIS,2020/07/23 18:48:47,{CCE8148F-40D0-448C-8646-D77C6B4E5B5D},0,901.144182309363,16147.2849689704
3561,HDR,High-Density Residential,,, , ,MU,0.24659608,GIS,2018/03/20 00:34:05,GIS,2020/07/23 18:48:46,{25D51F06-291D-44F6-9CC4-0CFDC6607375},0,415.090616673388,10741.6823892118
3562,VHDR,Very High-Density Residential,,,, ,MDR,0.42863417,GIS,2018/03/20 00:34:05,GIS,2020/07/23 18:48:44,{8473B86B-8846-4956-A4B5-CAD50CEE31DD},3739,583.243730332074,18671.2295936597
